matplotlib.axes._base,update_title_pos
matplotlib.font_manager,findfont: Matching :family=sans-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=12.0 to DejaVu Sans ('/Users/Dan/Downloads/CIFO_practicals/venv/lib/python3.6/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans.ttf') with score of 0.050000.
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.font_manager,findfont: Matching :family=sans-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=30.0 to DejaVu Sans ('/Users/Dan/Downloads/CIFO_practicals/venv/lib/python3.6/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans.ttf') with score of 0.050000.
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
<class 'problems.ANNOP.ANNOP'>,4577690248,algorithms.genetic_algorithm,0,0.18087318087318088,0.1908713692946058,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,-0.0006870326689319278
<class 'problems.ANNOP.ANNOP'>,4577690248,algorithms.genetic_algorithm,1,0.2151767151767152,0.1950207468879668,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,-0.0020653499659196543
<class 'problems.ANNOP.ANNOP'>,4577690248,algorithms.genetic_algorithm,2,0.23804573804573806,0.22406639004149378,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,0.0009321147433309085
<class 'problems.ANNOP.ANNOP'>,4577690248,algorithms.genetic_algorithm,3,0.23804573804573806,0.22406639004149378,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,0.007039828700180887
<class 'problems.ANNOP.ANNOP'>,4577690248,algorithms.genetic_algorithm,4,0.24532224532224534,0.25311203319502074,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,0.0045439057453905175
<class 'problems.ANNOP.ANNOP'>,4577690248,algorithms.genetic_algorithm,5,0.24740124740124741,0.26556016597510373,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,-0.002491167816550389
<class 'problems.ANNOP.ANNOP'>,4577690248,algorithms.genetic_algorithm,6,0.26715176715176714,0.3029045643153527,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,-0.007318640777341363
<class 'problems.ANNOP.ANNOP'>,4577690248,algorithms.genetic_algorithm,7,0.27754677754677753,0.2987551867219917,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,0.008899629384514156
<class 'problems.ANNOP.ANNOP'>,4577690248,algorithms.genetic_algorithm,8,0.2796257796257796,0.3112033195020747,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,0.001067121709304876
<class 'problems.ANNOP.ANNOP'>,4577690248,algorithms.genetic_algorithm,9,0.2796257796257796,0.3112033195020747,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,-0.01035629748918138
<class 'problems.ANNOP.ANNOP'>,4577690248,algorithms.genetic_algorithm,10,0.28378378378378377,0.3029045643153527,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,0.014438062868918276
